"dataset","method","backend","requested_threads","seed_a","seed_b","rmsd","correlation","neighbor_stability_15","suite","profile","source_file"
"flow18","uwot_default","cpu",4,17,42,0.00663284218086087,0.956005404603793,0.816166666666667,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cpu4/20260721_084502_1071180/stability_pairwise.csv"
"flow18","uwot_fast_sgd","cpu",4,4,17,0.00508691405148066,0.974123305432848,0.697066666666667,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cpu4/20260721_084502_1071180/stability_pairwise.csv"
"flow18","uwot_fast_sgd","cpu",4,4,42,0.00522821083488063,0.972665811466037,0.771933333333333,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cpu4/20260721_084502_1071180/stability_pairwise.csv"
"flow18","uwot_fast_sgd","cpu",4,17,42,0.00349991620762464,0.987750586539607,0.7176,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cpu4/20260721_084502_1071180/stability_pairwise.csv"
"flow18","uwot_knn","cpu",4,4,17,0.000981793156577218,0.999036082197698,0.8975,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cpu4/20260721_084502_1071180/stability_pairwise.csv"
"flow18","uwot_knn","cpu",4,4,42,0.000710062320464252,0.999495811501057,0.9003,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cpu4/20260721_084502_1071180/stability_pairwise.csv"
"flow18","uwot_knn","cpu",4,17,42,0.000717422199055187,0.999485305388303,0.9005,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cpu4/20260721_084502_1071180/stability_pairwise.csv"
"flow18","fastEmbedR_opentsne_cuda_full","cuda",1,4,17,0.000506506079671519,0.999743451591256,0.926166666666667,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_opentsne_cuda_full","cuda",1,4,42,0.000517875830687126,0.99973180462399,0.931133333333333,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_opentsne_cuda_full","cuda",1,17,42,0.000474719695064733,0.999774641211117,0.9331,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_opentsne_cuda_knn","cuda",1,4,17,0.000479704072031707,0.999769884003276,0.937233333333333,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_opentsne_cuda_knn","cuda",1,4,42,0.000432382275937994,0.999813045567455,0.945666666666667,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_opentsne_cuda_knn","cuda",1,17,42,0.000369664901307819,0.999863347860741,0.945566666666667,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_umap_cuda_binary_full","cuda",1,4,17,0.0219166472747426,0.519660572234518,0.895633333333333,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_umap_cuda_binary_full","cuda",1,4,42,0.0187519174726463,0.648365591099062,0.891133333333333,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_umap_cuda_binary_full","cuda",1,17,42,0.0128730802657835,0.834283804470695,0.880533333333333,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_umap_cuda_binary_knn","cuda",1,4,17,0.0236869795152992,0.438927001441795,0.760433333333333,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_umap_cuda_binary_knn","cuda",1,4,42,0.00906402823506278,0.917843392153985,0.7674,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_umap_cuda_binary_knn","cuda",1,17,42,0.0215019653063484,0.53766548796459,0.816166666666667,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_umap_cuda_fuzzy_full","cuda",1,4,17,0.0164102934669601,0.730702268328247,0.720566666666667,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_umap_cuda_fuzzy_full","cuda",1,4,42,0.0187053660285266,0.650109281738842,0.718,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_umap_cuda_fuzzy_full","cuda",1,17,42,0.0186801304611353,0.651052725954964,0.771966666666667,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_umap_cuda_fuzzy_knn","cuda",1,4,17,0.0198453034665593,0.606163930320168,0.8182,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_umap_cuda_fuzzy_knn","cuda",1,4,42,0.0183754682768131,0.662342165607837,0.7828,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"flow18","fastEmbedR_umap_cuda_fuzzy_knn","cuda",1,17,42,0.0246569150975731,0.39203653787107,0.8103,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cpu_full","cpu",4,4,17,0.017379716651301,0.69794544912049,0.3201,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cpu4/20260726_105436_1117512/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cpu_full","cpu",4,4,42,0.0176773010201039,0.687513028644634,0.3252,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cpu4/20260726_105436_1117512/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cpu_full","cpu",4,17,42,0.0187872491469433,0.647039269490679,0.333966666666667,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cpu4/20260726_105436_1117512/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cpu_landmark","cpu",4,4,17,0.0219473748375351,0.518312737740732,0.200333333333333,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cpu4/20260726_105436_1117512/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cpu_landmark","cpu",4,4,42,0.0193834202442354,0.624283019635365,0.204266666666667,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cpu4/20260726_105436_1117512/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cpu_landmark","cpu",4,17,42,0.0223032154529742,0.502566580458212,0.1944,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cpu4/20260726_105436_1117512/stability_pairwise.csv"
"imagenet","fastEmbedR_umap_cpu_binary_full","cpu",4,4,17,0.0264716254256026,0.299253047326588,0.329233333333333,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cpu4/20260726_105436_1117512/stability_pairwise.csv"
"imagenet","fastEmbedR_umap_cpu_binary_full","cpu",4,4,42,0.0272724002342835,0.256216185461054,0.3249,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cpu4/20260726_105436_1117512/stability_pairwise.csv"
"imagenet","fastEmbedR_umap_cpu_binary_full","cpu",4,17,42,0.0258370433914236,0.332447188789696,0.352266666666667,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cpu4/20260726_105436_1117512/stability_pairwise.csv"
"imagenet","fastEmbedR_umap_cpu_binary_landmark","cpu",4,4,17,0.0261615762127068,0.315571930066734,0.255933333333333,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cpu4/20260726_105436_1117512/stability_pairwise.csv"
"imagenet","fastEmbedR_umap_cpu_binary_landmark","cpu",4,4,42,0.027175955525583,0.261467441271533,0.2624,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cpu4/20260726_105436_1117512/stability_pairwise.csv"
"imagenet","fastEmbedR_umap_cpu_binary_landmark","cpu",4,17,42,0.0267521565168659,0.284322121697111,0.250966666666667,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cpu4/20260726_105436_1117512/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cuda_full","cuda",1,4,17,0.00175536379572072,0.996918697944673,0.747033333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cuda/20260726_111223_1117523/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cuda_full","cuda",1,4,42,0.00240451536462321,0.994218305861291,0.668733333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cuda/20260726_111223_1117523/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cuda_full","cuda",1,17,42,0.0024335818765755,0.994077679250003,0.649133333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cuda/20260726_111223_1117523/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cuda_landmark","cuda",1,4,17,0.00569555135760236,0.967560694732914,0.4613,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cuda/20260726_111223_1117523/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cuda_landmark","cuda",1,4,42,0.00605734790064064,0.963308536410604,0.463266666666667,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cuda/20260726_111223_1117523/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cuda_landmark","cuda",1,17,42,0.0059450258336607,0.964656667837107,0.4723,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cuda/20260726_111223_1117523/stability_pairwise.csv"
"imagenet","fastEmbedR_umap_cuda_binary_full","cuda",1,4,17,0.0305157442886378,0.0687893505104674,0.414966666666667,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cuda/20260726_111223_1117523/stability_pairwise.csv"
"imagenet","fastEmbedR_umap_cuda_binary_full","cuda",1,4,42,0.031054987678727,0.0355877402741153,0.406533333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cuda/20260726_111223_1117523/stability_pairwise.csv"
"imagenet","fastEmbedR_umap_cuda_binary_full","cuda",1,17,42,0.0291536270896455,0.150066027517888,0.427566666666667,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cuda/20260726_111223_1117523/stability_pairwise.csv"
"imagenet","fastEmbedR_umap_cuda_binary_landmark","cuda",1,4,17,0.0305859131428652,0.0645019172171047,0.429466666666667,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cuda/20260726_111223_1117523/stability_pairwise.csv"
"imagenet","fastEmbedR_umap_cuda_binary_landmark","cuda",1,4,42,0.0300725152418148,0.0956438270308188,0.417166666666667,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cuda/20260726_111223_1117523/stability_pairwise.csv"
"imagenet","fastEmbedR_umap_cuda_binary_landmark","cuda",1,17,42,0.0296690971935823,0.119744671717765,0.421833333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cuda/20260726_111223_1117523/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cpu_full","cpu",4,4,17,0.017379716651301,0.69794544912049,0.3201,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/standard/cpu4/20260721_084502_1071182/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cpu_full","cpu",4,4,42,0.0176773010201039,0.687513028644634,0.3252,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/standard/cpu4/20260721_084502_1071182/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cpu_full","cpu",4,17,42,0.0187872491469433,0.647039269490679,0.333966666666667,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/standard/cpu4/20260721_084502_1071182/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cpu_knn","cpu",4,4,17,5.61306023437914e-19,1,1,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/standard/cpu4/20260721_084502_1071182/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cpu_knn","cpu",4,4,42,5.61306023437914e-19,1,1,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/standard/cpu4/20260721_084502_1071182/stability_pairwise.csv"
"imagenet","fastEmbedR_opentsne_cpu_knn","cpu",4,17,42,5.61306023437914e-19,1,1,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/standard/cpu4/20260721_084502_1071182/stability_pairwise.csv"
"imagenet","fastEmbedR_umap_cpu_binary_full","cpu",4,4,17,0.0260461726841973,0.321596888504974,0.383066666666667,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/standard/cpu4/20260721_084502_1071182/stability_pairwise.csv"
"imagenet","fastEmbedR_umap_cpu_binary_full","cpu",4,4,42,0.0272760783765538,0.256015548396093,0.396033333333333,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/standard/cpu4/20260721_084502_1071182/stability_pairwise.csv"
